"Year","Municipality","birth_numb","fetal_growth","lbw","lbw_v","weight","female","gest_age","preterm","preterm_v","resp_problem","height","sh_e_mt_lmbirth","sh_e_mt_fmtrim1","sh_e_mt_fmtrim2","sh_e_mt_fmtrim3","sh_e_mt_fmtrim4","sh_e_mt_fmtrim5","sh_e_mt_fmtrim6","log_pop_tot_2010","pop_tot_2010","pop_5_2010","pop_65_2010","farming_land_2005","hi_2010","unemp_2010","ing_ctpc_2010","exp_transfers_pc","exp_public_inv_pc","urb_cat","wrk","tra_1","tra_2","tra_4","tra_5","tra_6","tra_7","tra_8","tra_9","age_mother","years_edu","eda_1","eda_2","eda_3","edu_1","edu_2","edu_3","edu_4","edu_5","mar_1","mar_2","mar_3","mar_4","ins_1","ins_2","ins_3","pov_per_2010","pov_num_2010","pov_food_per_2010","pov_food_num_2010","pop_mun_fem_1544_2010","income_lbm_2010","income_eligible_lb","income_eligible_lbm","tarjetasinhambre","ever_loc_k","loc_stores","tao_lg5_mt_lmbirth","tao_lg4_mt_lmbirth","tao_lg3_mt_lmbirth","tao_lg2_mt_lmbirth","tao_lg1_mt_lmbirth","tao_lg0_mt_lmbirth","tao_ld1_mt_lmbirth","tao_ld2_mt_lmbirth","tao_ld3_mt_lmbirth","tao_ld4_mt_lmbirth","State","counter","count_balance","count_treat","birth_numb25","birth_numb25_sum"
2014,7111,111,76.4047610251119,0.0947368421052632,0.0210526315789474,2961.83157894737,0.477477477477477,38.5495495495495,0.108108108108108,0.036036036036036,0.144144144144144,48.8396226415094,1,1,1,1,1,0,0,11,36489,16,4,17,67,3,674,518,3211,0.783783783783784,0.00900900900900901,0,0,0,0,0,0.00900900900900901,0,0,27.3693693693694,4.56756756756757,0.162162162162162,0.486486486486487,0.351351351351351,0.315315315315315,0.567567567567568,0.0810810810810811,0.036036036036036,0,0.666666666666667,0.324324324324324,0,0.00900900900900901,0.837837837837838,0.00900900900900901,0,64.769928,28159,42.07082,18290.709,8655,80,1,1,0.0990990990990991,0.945945945945946,0.216216216216216,0,0,0,0,0,0,1,0,0,0,7,1,10,5,1,10
2015,7111,139,73.1357396537498,0.175,0.0333333333333333,2834.88333333333,0.482014388489209,38.5971223021583,0.0935251798561151,0.0287769784172662,0.143884892086331,48.5396825396825,1,1,1,1,1,1,1,11,36489,16,4,17,67,3,674,580,3162,0.705035971223022,0.0215827338129496,0,0,0.00719424460431655,0,0.00719424460431655,0.00719424460431655,0,0,25.4388489208633,5.02877697841727,0.201438848920863,0.510791366906475,0.287769784172662,0.302158273381295,0.474820143884892,0.165467625899281,0.0575539568345324,0,0.719424460431655,0.273381294964029,0.00719424460431655,0,0.877697841726619,0,0,64.769928,28159,42.07082,18290.709,8655,80,1,1,0.136690647482014,0.964028776978417,0.18705035971223,0,0,0,0,0,0,0,1,0,0,7,1,10,5,1,10
2016,7111,119,74.0584914668291,0.114583333333333,0.0208333333333333,2886.3125,0.588235294117647,38.7058823529412,0.109243697478992,0.0168067226890756,0.151260504201681,48.8055555555556,1,1,1,1,1,1,1,11,36489,16,4,17,67,3,674,348,3255,0.588235294117647,0.0168067226890756,0,0,0,0,0.00840336134453781,0.00840336134453781,0,0,27.5210084033613,5.4453781512605,0.0840336134453782,0.588235294117647,0.327731092436975,0.210084033613445,0.588235294117647,0.168067226890756,0.0336134453781513,0,0.65546218487395,0.310924369747899,0,0.0336134453781513,0.907563025210084,0.0420168067226891,0,64.769928,28159,42.07082,18290.709,8655,80,1,1,0.134453781512605,0.890756302521008,0.260504201680672,0,0,0,0,0,0,0,0,1,0,7,1,10,5,1,10
2017,7111,175,76.1466264670949,0.0592105263157895,0.00657894736842105,2982.15131578947,0.474285714285714,39.0632183908046,0.0747126436781609,0.0229885057471264,0.0457142857142857,49.3435582822086,1,1,1,1,1,1,1,11,36489,16,4,17,67,3,674,377,2864,0.594285714285714,0.04,0,0,0.00571428571428571,0,0.0114285714285714,0.0228571428571429,0,0,26.4685714285714,5.21142857142857,0.165714285714286,0.548571428571429,0.285714285714286,0.251428571428571,0.531428571428571,0.194285714285714,0.0228571428571429,0,0.748571428571429,0.245714285714286,0,0.00571428571428571,0.817142857142857,0.0742857142857143,0,64.769928,28159,42.07082,18290.709,8655,80,1,1,0.217142857142857,0.931428571428571,0.348571428571429,0,0,0,0,0,0,0,0,0,1,7,1,10,5,1,10
2008,7112,69,71.9746913583711,0.16,0.14,2615.88,0.405797101449275,37.0298507462687,0.507462686567164,0,0.173913043478261,44.5531914893617,0,0,0,0,0,0,0,10,29016,19,3,58,32,1,491,247,2050,0.0289855072463768,0,0,0,0,0,0,0,0,0,26.8405797101449,3.69565217391304,0.0869565217391304,0.652173913043478,0.260869565217391,0.391304347826087,0.594202898550725,0.0144927536231884,0,0,0.956521739130435,0.0289855072463768,0,0.0144927536231884,0.391304347826087,0,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.318840579710145,1,0.695652173913043,1,0,0,0,0,0,0,0,0,0,7,1,10,5,1,10
2009,7112,88,83.6560245912942,0.0652173913043478,0,3192.13043478261,0.420454545454545,37.5476190476191,0.321428571428571,0,0.534090909090909,48.1304347826087,0,0,0,0,0,0,0,10,29016,19,3,58,32,1,491,277,2478,0.204545454545455,0,0,0,0,0,0,0,0,0,27.5681818181818,4.32954545454545,0.147727272727273,0.511363636363636,0.340909090909091,0.306818181818182,0.647727272727273,0.0340909090909091,0.0113636363636364,0,0.909090909090909,0.0909090909090909,0,0,0.488636363636364,0.0227272727272727,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.375,0.988636363636364,0.715909090909091,0,1,0,0,0,0,0,0,0,0,7,1,10,5,1,10
2010,7112,78,80.4835108861115,0.111111111111111,0.0222222222222222,3123.33333333333,0.448717948717949,37.9230769230769,0.217948717948718,0.0128205128205128,0.461538461538462,49.0227272727273,0,0,0,0,0,0,0,10,29016,19,3,58,32,1,491,319,2278,0.192307692307692,0,0,0,0,0,0,0,0,0,27.0897435897436,4.80769230769231,0.179487179487179,0.461538461538462,0.358974358974359,0.217948717948718,0.743589743589744,0.0384615384615385,0,0,0.91025641025641,0.0641025641025641,0,0.0256410256410256,0.474358974358974,0,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.41025641025641,1,0.756410256410256,0,0,1,0,0,0,0,0,0,0,7,1,10,5,1,10
2011,7112,123,75.5757467195652,0.0704225352112676,0.028169014084507,2972.29577464789,0.414634146341463,38.9166666666667,0.0833333333333333,0.0166666666666667,0.357723577235772,48.4133333333333,0,0,0,0,0,0,0,10,29016,19,3,58,32,1,491,388,1649,0.211382113821138,0.016260162601626,0,0,0,0,0.016260162601626,0,0,0,26.5121951219512,4.48780487804878,0.178861788617886,0.48780487804878,0.333333333333333,0.308943089430894,0.577235772357724,0.113821138211382,0,0,0.878048780487805,0.105691056910569,0,0.016260162601626,0.382113821138211,0.0894308943089431,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.382113821138211,0.967479674796748,0.869918699186992,0,0,0,1,0,0,0,0,0,0,7,1,10,5,1,10
2012,7112,191,78.7656062725074,0.00645161290322581,0,3102.38064516129,0.49738219895288,39.1223404255319,0.0425531914893617,0.00531914893617021,0.198952879581152,49.0921052631579,0,0,0,0,0,0,0,10,29016,19,3,58,32,1,491,411,5264,0.308900523560209,0.0157068062827225,0,0,0,0,0.0104712041884817,0,0.00523560209424084,0,26.6178010471204,4.16230366492147,0.167539267015707,0.523560209424084,0.308900523560209,0.340314136125654,0.591623036649215,0.0680628272251309,0,0,0.905759162303665,0.0732984293193717,0.0157068062827225,0.00523560209424084,0.455497382198953,0.0994764397905759,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.523560209424084,0.984293193717278,0.931937172774869,0,0,0,0,1,0,0,0,0,0,7,1,10,5,1,10
2013,7112,168,79.1691549688207,0.0344827586206897,0,3101.18103448276,0.538922155688623,38.9393939393939,0.0606060606060606,0.00606060606060606,0.303571428571429,48.8672566371681,1,0,0,0,0,0,0,10,29016,19,3,58,32,1,491,341,6090,0.255952380952381,0.00595238095238095,0,0,0,0,0,0,0,0.00595238095238095,26.625,4.48214285714286,0.166666666666667,0.511904761904762,0.321428571428571,0.285714285714286,0.648809523809524,0.0654761904761905,0,0,0.94047619047619,0.0476190476190476,0,0.0119047619047619,0.488095238095238,0.0416666666666667,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.43452380952381,1,0.857142857142857,0,0,0,0,0.386904761904762,0.613095238095238,0,0,0,0,7,1,10,5,1,10
2014,7112,127,76.9889660911799,0.0736842105263158,0,2992.18947368421,0.507936507936508,38.7165354330709,0.094488188976378,0.015748031496063,0.141732283464567,49.2233009708738,1,1,1,1,1,0,0,10,29016,19,3,58,32,1,491,374,4636,0.448818897637795,0.0078740157480315,0,0,0,0,0.0078740157480315,0,0,0,27.2125984251969,5.24409448818898,0.125984251968504,0.535433070866142,0.338582677165354,0.228346456692913,0.590551181102362,0.15748031496063,0.0236220472440945,0,0.921259842519685,0.0708661417322835,0,0.0078740157480315,0.708661417322835,0.0078740157480315,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.503937007874016,1,0.897637795275591,0,0,0,0,0,0,1,0,0,0,7,1,10,5,1,10
2015,7112,117,77.2639083105247,0.0470588235294118,0.0117647058823529,3024.70588235294,0.52991452991453,39.034188034188,0.0341880341880342,0.00854700854700855,0.153846153846154,49.1612903225806,1,1,1,1,1,1,1,10,29016,19,3,58,32,1,491,303,4369,0.401709401709402,0.00854700854700855,0,0,0,0,0.00854700854700855,0,0,0,26.1965811965812,5.15384615384615,0.264957264957265,0.393162393162393,0.341880341880342,0.256410256410256,0.538461538461538,0.179487179487179,0.0256410256410256,0,0.897435897435897,0.0512820512820513,0.0341880341880342,0.0170940170940171,0.700854700854701,0.0854700854700855,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.564102564102564,1,0.923076923076923,0,0,0,0,0,0,0,1,0,0,7,1,10,5,1,10
2016,7112,140,80.0265162852002,0.0256410256410256,0,3138.30769230769,0.507142857142857,39.031007751938,0.00775193798449612,0,0.1,48.9268292682927,1,1,1,1,1,1,1,10,29016,19,3,58,32,1,491,421,4760,0.278571428571429,0,0,0,0,0,0,0,0,0,28.1428571428571,4.73571428571429,0.121428571428571,0.514285714285714,0.364285714285714,0.3,0.55,0.121428571428571,0.0285714285714286,0,0.9,0.0785714285714286,0,0.0214285714285714,0.792857142857143,0.0142857142857143,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.371428571428571,0.95,0.864285714285714,0,0,0,0,0,0,0,0,1,0,7,1,10,5,1,10
2017,7112,126,77.223430864735,0.0588235294117647,0.00980392156862745,3024.04901960784,0.428571428571429,38.984126984127,0.0476190476190476,0.00793650793650794,0.0714285714285714,49.3559322033898,1,1,1,1,1,1,1,10,29016,19,3,58,32,1,491,413,4652,0.349206349206349,0.0317460317460317,0,0,0.00793650793650794,0,0.0158730158730159,0,0,0.00793650793650794,24.6507936507937,5.73809523809524,0.26984126984127,0.476190476190476,0.253968253968254,0.19047619047619,0.547619047619048,0.23015873015873,0.0317460317460317,0,0.888888888888889,0.0634920634920635,0.00793650793650794,0.0396825396825397,0.817460317460317,0.0793650793650794,0,80.51226,26197,45.343159,14753.758,6066,94,1,1,0.515873015873016,1,0.833333333333333,0,0,0,0,0,0,0,0,0,1,7,1,10,5,1,10
2008,7113,34,73.4609986504723,0.1,0.1,2889.9,0.558823529411765,38.9705882352941,0.0588235294117647,0,0.352941176470588,48.1111111111111,0,0,0,0,0,0,0,9,5072,20,3,55,78,0,426,185,1706,0.117647058823529,0.0294117647058824,0,0,0,0,0.0294117647058824,0,0,0,24.9411764705882,3.70588235294118,0.117647058823529,0.735294117647059,0.147058823529412,0.411764705882353,0.529411764705882,0.0588235294117647,0,0,0.911764705882353,0.0294117647058824,0.0588235294117647,0,0.0294117647058824,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.411764705882353,0.264705882352941,1,0,0,0,0,0,0,0,0,0,7,1,10,5,1,10
2009,7113,145,86.3213062192523,0.116279069767442,0.116279069767442,3274.3023255814,0.531034482758621,39.2173913043478,0.00869565217391304,0,0.937931034482759,47.3947368421053,0,0,0,0,0,0,0,9,5072,20,3,55,78,0,426,238,2329,0.193103448275862,0.00689655172413793,0,0,0,0,0,0.00689655172413793,0,0,26.3310344827586,4.73793103448276,0.186206896551724,0.517241379310345,0.296551724137931,0.23448275862069,0.717241379310345,0.0482758620689655,0,0,0.96551724137931,0.0206896551724138,0,0.0137931034482759,0.186206896551724,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.517241379310345,0.427586206896552,0,1,0,0,0,0,0,0,0,0,7,1,10,5,1,10
2010,7113,133,79.2872616896301,0.0350877192982456,0.0175438596491228,3098.22807017544,0.473684210526316,39.3274336283186,0.00884955752212389,0,0.729323308270677,46.6545454545455,0,0,0,0,0,0,0,9,5072,20,3,55,78,0,426,304,1635,0.308270676691729,0,0,0,0,0,0,0,0,0,25.5639097744361,5.03007518796993,0.157894736842105,0.586466165413534,0.255639097744361,0.18796992481203,0.759398496240602,0.0526315789473684,0,0,0.924812030075188,0.0526315789473684,0,0.0225563909774436,0.195488721804511,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.578947368421053,0.473684210526316,0,0,1,0,0,0,0,0,0,0,7,1,10,5,1,10
2011,7113,65,81.2553999850053,0,0,3202.88888888889,0.569230769230769,39.6315789473684,0,0,0.846153846153846,49.0714285714286,0,0,0,0,0,0,0,9,5072,20,3,55,78,0,426,269,2429,0.446153846153846,0.0153846153846154,0,0,0,0,0.0153846153846154,0,0,0,24.7230769230769,5.95384615384615,0.184615384615385,0.553846153846154,0.261538461538462,0.0769230769230769,0.784615384615385,0.138461538461538,0,0,0.876923076923077,0.123076923076923,0,0,0.507692307692308,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.584615384615385,0.615384615384615,0,0,0,1,0,0,0,0,0,0,7,1,10,5,1,10
2012,7113,76,74.5094521743756,0.04,0,2963.4,0.539473684210526,39.5733333333333,0.0266666666666667,0,0.0263157894736842,49.7361111111111,0,0,0,0,0,0,0,9,5072,20,3,55,78,0,426,268,4610,0.421052631578947,0,0,0,0,0,0,0,0,0,25.6578947368421,4.22368421052632,0.184210526315789,0.605263157894737,0.210526315789474,0.342105263157895,0.565789473684211,0.0921052631578947,0,0,0.907894736842105,0.0657894736842105,0.0131578947368421,0.0131578947368421,0.605263157894737,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.539473684210526,0.513157894736842,0,0,0,0,1,0,0,0,0,0,7,1,10,5,1,10
2013,7113,101,77.3369203864544,0.0106382978723404,0,3011.53191489362,0.544554455445545,39.020618556701,0,0,0.0891089108910891,49.5324675324675,1,0,0,0,0,0,0,9,5072,20,3,55,78,0,426,223,4474,0.356435643564356,0,0,0,0,0,0,0,0,0,25.950495049505,4.6039603960396,0.158415841584158,0.524752475247525,0.316831683168317,0.267326732673267,0.663366336633663,0.0693069306930693,0,0,0.920792079207921,0.0594059405940594,0.0099009900990099,0.0099009900990099,0.603960396039604,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.504950495049505,0.475247524752475,0,0,0,0,0.237623762376238,0.762376237623762,0,0,0,0,7,1,10,5,1,10
2014,7113,81,79.0999627104198,0,0,3085.5,0.407407407407407,38.9113924050633,0.0126582278481013,0,0.037037037037037,49.5822784810127,1,1,1,1,1,0,0,9,5072,20,3,55,78,0,426,371,3960,0.419753086419753,0.0123456790123457,0,0.0123456790123457,0,0,0,0,0,0,25.6296296296296,4.03703703703704,0.209876543209877,0.506172839506173,0.283950617283951,0.407407407407407,0.432098765432099,0.160493827160494,0,0,0.938271604938272,0.0493827160493827,0,0.0123456790123457,0.37037037037037,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.666666666666667,0.530864197530864,0,0,0,0,0,0,1,0,0,0,7,1,10,5,1,10
2015,7113,40,76.1021688054994,0.0256410256410256,0,2974.46153846154,0.475,38.7435897435897,0.0512820512820513,0.0256410256410256,0,49.575,1,1,1,1,1,1,1,9,5072,20,3,55,78,0,426,275,2885,0.775,0,0,0,0,0,0,0,0,0,26.575,5.325,0.2,0.425,0.375,0.25,0.5,0.225,0.025,0,0.95,0.05,0,0,0.925,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.875,0.8,0,0,0,0,0,0,0,1,0,0,7,1,10,5,1,10
2016,7113,139,75.1174939611472,0.151260504201681,0,2873.3781512605,0.528985507246377,38.2230215827338,0,0,0,50.2826086956522,1,1,1,1,1,1,1,9,5072,20,3,55,78,0,426,224,3708,0.345323741007194,0,0,0,0,0,0,0,0,0,25.841726618705,6.15107913669065,0.179856115107914,0.525179856115108,0.294964028776978,0.115107913669065,0.611510791366906,0.266187050359712,0.00719424460431655,0,0.956834532374101,0.0359712230215827,0,0.00719424460431655,0.949640287769784,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.654676258992806,0.575539568345324,0,0,0,0,0,0,0,0,1,0,7,1,10,5,1,10
2017,7113,142,71.9473510657079,0.383838383838384,0,2744.48484848485,0.507042253521127,38.1338028169014,0,0,0,51.0232558139535,1,1,1,1,1,1,1,9,5072,20,3,55,78,0,426,191,3720,0.345070422535211,0.00704225352112676,0,0,0,0,0.00704225352112676,0,0,0,26.0352112676056,5.87323943661972,0.23943661971831,0.47887323943662,0.28169014084507,0.140845070422535,0.626760563380282,0.225352112676056,0.00704225352112676,0,0.97887323943662,0.0211267605633803,0,0,0.936619718309859,0,0,78.79184,3966,36.482578,1836.1682,999,90,1,1,0,0.669014084507042,0.577464788732394,0,0,0,0,0,0,0,0,0,1,7,1,10,5,1,10
2008,7114,74,78.9644819638722,0.0540540540540541,0,3129.91891891892,0.351351351351351,39.6351351351351,0.0135135135135135,0,0.0540540540540541,49.4459459459459,0,0,0,0,0,0,0,10,17282,16,3,1,69,2,942,92,1233,0.148648648648649,0,0,0,0,0,0,0,0,0,23.7972972972973,4.17567567567568,0.0810810810810811,0.851351351351351,0.0675675675675676,0.351351351351351,0.554054054054054,0.0945945945945946,0,0,0.864864864864865,0.0675675675675676,0.0135135135135135,0.0540540540540541,0.0675675675675676,0,0,34.6161,6715,25.00828,4851.106,3968,53,1,1,0.391891891891892,0.148648648648649,0.972972972972973,1,0,0,0,0,0,0,0,0,0,7,1,10,4,1,10
2009,7114,285,80.1994100987817,0.0736842105263158,0.00701754385964912,3148.61403508772,0.475352112676056,39.2614840989399,0.0353356890459364,0,0.112280701754386,49.919298245614,0,0,0,0,0,0,0,10,17282,16,3,1,69,2,942,170,3099,0.52280701754386,0,0,0,0,0,0,0,0,0,23.5894736842105,5.90877192982456,0.305263157894737,0.526315789473684,0.168421052631579,0.143859649122807,0.610526315789474,0.23859649122807,0.00350877192982456,0.00350877192982456,0.803508771929825,0.0947368421052632,0,0.101754385964912,0.056140350877193,0,0,34.6161,6715,25.00828,4851.106,3968,53,1,1,0.617543859649123,0.52280701754386,0.964912280701754,1,0,0,0,0,0,0,0,0,0,7,1,10,4,1,10
2010,7114,239,81.5591516196123,0.0627615062761506,0.00418410041841004,3187.44769874477,0.497907949790795,39.0379746835443,0.0421940928270042,0.00421940928270042,0.108786610878661,49.9958158995816,0,0,0,0,0,0,0,10,17282,16,3,1,69,2,942,181,1991,0.606694560669456,0,0,0,0,0,0,0,0,0,24.4476987447699,5.7489539748954,0.230125523012552,0.569037656903766,0.200836820083682,0.158995815899582,0.606694560669456,0.234309623430962,0,0,0.702928870292887,0.217573221757322,0,0.0794979079497908,0.104602510460251,0,0,34.6161,6715,25.00828,4851.106,3968,53,1,1,0.707112970711297,0.606694560669456,0.9581589958159,0,1,0,0,0,0,0,0,0,0,7,1,10,4,1,10
2011,7114,221,82.0224299926669,0.0443349753694581,0.00985221674876847,3221.75369458128,0.51131221719457,39.2081447963801,0.0361990950226244,0.00904977375565611,0.0678733031674208,49.7453703703704,0,0,0,0,0,0,0,10,17282,16,3,1,69,2,942,133,1796,0.51131221719457,0,0,0,0,0,0,0,0,0,24.0904977375566,5.6606334841629,0.262443438914027,0.547511312217195,0.190045248868778,0.176470588235294,0.597285067873303,0.212669683257919,0.0135746606334842,0,0.742081447963801,0.203619909502262,0.00452488687782805,0.0497737556561086,0.14027149321267,0.0904977375565611,0,34.6161,6715,25.00828,4851.106,3968,53,1,1,0.597285067873303,0.51131221719457,0.972850678733032,0,0,1,0,0,0,0,0,0,0,7,1,10,4,1,10
2012,7114,213,81.3899401113292,0.0404040404040404,0,3191.30808080808,0.44131455399061,39.1361502347418,0.0563380281690141,0,0.0375586854460094,49.9473684210526,0,0,0,0,0,0,0,10,17282,16,3,1,69,2,942,135,1883,0.539906103286385,0,0,0,0,0,0,0,0,0,23.1737089201878,5.22535211267606,0.262910798122066,0.615023474178404,0.122065727699531,0.145539906103286,0.821596244131455,0.0328638497652582,0,0,0.835680751173709,0.107981220657277,0,0.0563380281690141,0.07981220657277,0.00938967136150235,0,34.6161,6715,25.00828,4851.106,3968,53,1,1,0.643192488262911,0.539906103286385,0.953051643192488,0,0,0,1,0,0,0,0,0,0,7,1,10,4,1,10
2013,7114,318,81.4323121603401,0.0557491289198606,0.0139372822299652,3207.15331010453,0.471518987341772,39.2264150943396,0.0377358490566038,0.0125786163522013,0.0534591194968553,49.6818181818182,0,0,0,0,0,0,0,10,17282,16,3,1,69,2,942,270,1925,0.512578616352201,0,0,0,0,0,0,0,0,0,25.2389937106918,4.93396226415094,0.176100628930818,0.584905660377358,0.238993710691824,0.20125786163522,0.751572327044025,0.0471698113207547,0,0,0.789308176100629,0.135220125786164,0.00314465408805031,0.0723270440251572,0.110062893081761,0,0,34.6161,6715,25.00828,4851.106,3968,53,1,1,0.628930817610063,0.512578616352201,0.977987421383648,0,0,0,0,1,0,0,0,0,0,7,1,10,4,1,10
2014,7114,383,82.1719320749791,0.032520325203252,0,3236.13279132791,0.459530026109661,39.3237597911227,0.0339425587467363,0.00261096605744125,0.535248041775457,49.9438502673797,1,1,0,0,0,0,0,10,17282,16,3,1,69,2,942,270,1998,0.558746736292428,0.00261096605744125,0,0.00261096605744125,0,0,0,0,0,0,24.8772845953003,6.51697127937337,0.201044386422977,0.584856396866841,0.214099216710183,0.12532637075718,0.498694516971279,0.328981723237598,0.0469973890339426,0,0.723237597911227,0.193211488250653,0.00522193211488251,0.0783289817232376,0.211488250652742,0.00522193211488251,0,34.6161,6715,25.00828,4851.106,3968,53,1,1,0.642297650130548,0.558746736292428,0.950391644908616,0,0,0,0,0.198433420365535,0.801566579634465,0,0,0,0,7,1,10,4,1,10
2015,7114,278,80.9670797255308,0.0494296577946768,0.00760456273764259,3164.91634980989,0.550724637681159,38.9280575539568,0.0539568345323741,0.0107913669064748,0.856115107913669,49.6716417910448,1,1,1,1,1,1,0,10,17282,16,3,1,69,2,942,326,2070,0.705035971223022,0,0,0,0,0,0,0,0,0,23.5863309352518,7.27338129496403,0.309352517985612,0.510791366906475,0.179856115107914,0.18705035971223,0.18705035971223,0.453237410071942,0.172661870503597,0,0.640287769784173,0.284172661870504,0.0107913669064748,0.0647482014388489,0.586330935251799,0.0539568345323741,0,34.6161,6715,25.00828,4851.106,3968,53,1,1,0.766187050359712,0.705035971223022,0.992805755395683,0,0,0,0,0,0,1,0,0,0,7,1,10,4,1,10
